"DateTime","Yield (x)","Yield (y)"
"Yield","2022-04-01 00:00:00",-2.810898
"Yield","2022-04-04 00:00:00",-2.906914
"Yield","2022-04-05 00:00:00",-2.981503
"Yield","2022-04-06 00:00:00",-2.972905
"Yield","2022-04-07 00:00:00",-2.974819
"Yield","2022-04-08 00:00:00",-2.947008
"Yield","2022-04-11 00:00:00",-2.886686
"Yield","2022-04-12 00:00:00",-2.839131
"Yield","2022-04-13 00:00:00",-2.924679
"Yield","2022-04-14 00:00:00",-2.922522
"Yield","2022-04-19 00:00:00",-2.982678
"Yield","2022-04-20 00:00:00",-3.027812
"Yield","2022-04-21 00:00:00",-2.921812
"Yield","2022-04-22 00:00:00",-2.791364
"Yield","2022-04-25 00:00:00",-2.751555
"Yield","2022-04-26 00:00:00",-2.784138
"Yield","2022-04-27 00:00:00",-2.816717
"Yield","2022-04-28 00:00:00",-2.800769
"Yield","2022-04-29 00:00:00",-2.809535
"Yield","2022-05-02 00:00:00",-2.890149
"Yield","2022-05-03 00:00:00",-2.800119
"Yield","2022-05-04 00:00:00",-2.797702
"Yield","2022-05-05 00:00:00",-2.78381
"Yield","2022-05-06 00:00:00",-2.642123
"Yield","2022-05-09 00:00:00",-2.547749
"Yield","2022-05-10 00:00:00",-2.428377
"Yield","2022-05-11 00:00:00",-2.36694
"Yield","2022-05-12 00:00:00",-2.4917
"Yield","2022-05-13 00:00:00",-2.457908
"Yield","2022-05-16 00:00:00",-2.506543
"Yield","2022-05-17 00:00:00",-2.562371
"Yield","2022-05-18 00:00:00",-2.453671
"Yield","2022-05-19 00:00:00",-2.356709
"Yield","2022-05-20 00:00:00",-2.345314
"Yield","2022-05-23 00:00:00",-2.32358
"Yield","2022-05-24 00:00:00",-2.270292
"Yield","2022-05-25 00:00:00",-2.260461
"Yield","2022-05-26 00:00:00",-2.205473
"Yield","2022-05-27 00:00:00",-2.163883
"Yield","2022-05-30 00:00:00",-2.176306
"Yield","2022-05-31 00:00:00",-2.203364
"Yield","2022-06-01 00:00:00",-2.123774
"Yield","2022-06-02 00:00:00",-2.072462
"Yield","2022-06-03 00:00:00",-2.032712
"Yield","2022-06-06 00:00:00",-2.012254
"Yield","2022-06-07 00:00:00",-2.051274
"Yield","2022-06-08 00:00:00",-2.094961
"Yield","2022-06-09 00:00:00",-2.099599
"Yield","2022-06-10 00:00:00",-2.014986
"Yield","2022-06-13 00:00:00",-1.728165
"Yield","2022-06-14 00:00:00",-1.524931
"Yield","2022-06-15 00:00:00",-1.407157
"Yield","2022-06-16 00:00:00",-1.319916
"Yield","2022-06-17 00:00:00",-1.381076
"Yield","2022-06-20 00:00:00",-1.309665
"Yield","2022-06-21 00:00:00",-1.273785
"Yield","2022-06-22 00:00:00",-1.346065
"Yield","2022-06-23 00:00:00",-1.566909
"Yield","2022-06-24 00:00:00",-1.535247
"Yield","2022-06-27 00:00:00",-1.603382
"Yield","2022-06-28 00:00:00",-1.550965
"Yield","2022-06-29 00:00:00",-1.483631
"Yield","2022-06-30 00:00:00",-1.604604
"Yield","2022-07-01 00:00:00",-1.6607
"Yield","2022-07-04 00:00:00",-1.697347
"Yield","2022-07-05 00:00:00",-1.964956
"Yield","2022-07-06 00:00:00",-2.004916
"Yield","2022-07-07 00:00:00",-1.871753
"Yield","2022-07-08 00:00:00",-1.9105
"Yield","2022-07-11 00:00:00",-1.89643
"Yield","2022-07-12 00:00:00",-2.071848
"Yield","2022-07-13 00:00:00",-2.017957
"Yield","2022-07-14 00:00:00",-1.862238
"Yield","2022-07-15 00:00:00",-2.02013
"Yield","2022-07-18 00:00:00",-1.894363
"Yield","2022-07-19 00:00:00",-1.820024
"Yield","2022-07-20 00:00:00",-1.791986
"Yield","2022-07-21 00:00:00",-1.630661
"Yield","2022-07-22 00:00:00",-1.808409
"Yield","2022-07-25 00:00:00",-1.806265
"Yield","2022-07-26 00:00:00",-2.011178
"Yield","2022-07-27 00:00:00",-2.170837
"Yield","2022-07-28 00:00:00",-2.190375
"Yield","2022-07-29 00:00:00",-2.330663
"Yield","2022-08-01 00:00:00",-2.382438
"Yield","2022-08-02 00:00:00",-2.509208
"Yield","2022-08-03 00:00:00",-2.3281
"Yield","2022-08-04 00:00:00",-2.263026
"Yield","2022-08-05 00:00:00",-2.372186
"Yield","2022-08-08 00:00:00",-2.409709
"Yield","2022-08-09 00:00:00",-2.413972
"Yield","2022-08-10 00:00:00",-2.440028
"Yield","2022-08-11 00:00:00",-2.387364
"Yield","2022-08-12 00:00:00",-2.431086
"Yield","2022-08-15 00:00:00",-2.395904
"Yield","2022-08-16 00:00:00",-2.409924
"Yield","2022-08-17 00:00:00",-2.350774
"Yield","2022-08-18 00:00:00",-2.34152
"Yield","2022-08-19 00:00:00",-2.351321
"Yield","2022-08-22 00:00:00",-2.438201
"Yield","2022-08-23 00:00:00",-2.38867
"Yield","2022-08-24 00:00:00",-2.215626
"Yield","2022-08-25 00:00:00",-2.257953
"Yield","2022-08-26 00:00:00",-2.141325
"Yield","2022-08-29 00:00:00",-1.956942
"Yield","2022-08-30 00:00:00",-1.940861
"Yield","2022-08-31 00:00:00",-1.81348
"Yield","2022-09-01 00:00:00",-1.56474
"Yield","2022-09-02 00:00:00",-1.409906
"Yield","2022-09-05 00:00:00",-1.453641
"Yield","2022-09-06 00:00:00",-1.447038
"Yield","2022-09-07 00:00:00",-1.388469
"Yield","2022-09-08 00:00:00",-1.368373
"Yield","2022-09-09 00:00:00",-1.245374
"Yield","2022-09-12 00:00:00",-1.19478
"Yield","2022-09-13 00:00:00",-1.222115
"Yield","2022-09-14 00:00:00",-1.228389
"Yield","2022-09-15 00:00:00",-1.265727
"Yield","2022-09-16 00:00:00",-1.20764
"Yield","2022-09-19 00:00:00",-1.209633
"Yield","2022-09-20 00:00:00",-1.192075
"Yield","2022-09-21 00:00:00",-1.333277
"Yield","2022-09-22 00:00:00",-1.153424
"Yield","2022-09-23 00:00:00",-1.006329
"Yield","2022-09-26 00:00:00",-0.829918
"Yield","2022-09-27 00:00:00",-0.735515
"Yield","2022-09-28 00:00:00",-0.607676
"Yield","2022-09-29 00:00:00",-0.628542
"Yield","2022-09-30 00:00:00",-0.570809
"Yield","2022-10-03 00:00:00",-0.561326
"Yield","2022-10-04 00:00:00",-0.835665
"Yield","2022-10-05 00:00:00",-0.787222
"Yield","2022-10-06 00:00:00",-0.797506
"Yield","2022-10-07 00:00:00",-0.671111
"Yield","2022-10-10 00:00:00",-0.705403
"Yield","2022-10-11 00:00:00",-0.562151
"Yield","2022-10-12 00:00:00",-0.659686
"Yield","2022-10-13 00:00:00",-0.683631
"Yield","2022-10-14 00:00:00",-0.658691
"Yield","2022-10-17 00:00:00",-0.612617
"Yield","2022-10-18 00:00:00",-0.490289
"Yield","2022-10-19 00:00:00",-0.307821
"Yield","2022-10-20 00:00:00",-0.192343
"Yield","2022-10-21 00:00:00",-0.21511
"Yield","2022-10-24 00:00:00",-0.394374
"Yield","2022-10-25 00:00:00",-0.485091
"Yield","2022-10-26 00:00:00",-0.508094
"Yield","2022-10-27 00:00:00",-0.475632
"Yield","2022-10-28 00:00:00",-0.840191
"Yield","2022-10-31 01:00:00",-0.797056
"Yield","2022-11-01 01:00:00",-0.850781
"Yield","2022-11-02 01:00:00",-0.801271
"Yield","2022-11-03 01:00:00",-0.73044
"Yield","2022-11-04 01:00:00",-0.716379
"Yield","2022-11-07 01:00:00",-0.796426
"Yield","2022-11-08 01:00:00",-0.757767
"Yield","2022-11-09 01:00:00",-0.752814
"Yield","2022-11-10 01:00:00",-0.681299
"Yield","2022-11-11 01:00:00",-0.757678
"Yield","2022-11-14 01:00:00",-0.725079
"Yield","2022-11-15 01:00:00",-0.61205
"Yield","2022-11-16 01:00:00",-0.621173
"Yield","2022-11-17 01:00:00",-0.63148
"Yield","2022-11-18 01:00:00",-0.516936
"Yield","2022-11-21 01:00:00",-0.563889
"Yield","2022-11-22 01:00:00",-0.518426
"Yield","2022-11-23 01:00:00",-0.562083
"Yield","2022-11-24 01:00:00",-0.583848
"Yield","2022-11-25 01:00:00",-0.51176
"Yield","2022-11-28 01:00:00",-0.463519
"Yield","2022-11-29 01:00:00",-0.521928
"Yield","2022-11-30 01:00:00",-0.481847
"Yield","2022-12-01 01:00:00",-0.700369
"Yield","2022-12-02 01:00:00",-0.878294
"Yield","2022-12-05 01:00:00",-0.77945
"Yield","2022-12-06 01:00:00",-0.722529
"Yield","2022-12-07 01:00:00",-0.708755
"Yield","2022-12-08 01:00:00",-0.722317
"Yield","2022-12-09 01:00:00",-0.661438
"Yield","2022-12-12 01:00:00",-0.546082
"Yield","2022-12-13 01:00:00",-0.502696
"Yield","2022-12-14 01:00:00",-0.473843
"Yield","2022-12-15 01:00:00",-0.425159
"Yield","2022-12-16 01:00:00",0.000617
"Yield","2022-12-19 01:00:00",0.033587
"Yield","2022-12-20 01:00:00",0.112102
"Yield","2022-12-21 01:00:00",0.133328
"Yield","2022-12-22 01:00:00",0.246278
"Yield","2022-12-23 01:00:00",0.27993
"Yield","2022-12-27 01:00:00",0.390889
"Yield","2022-12-28 01:00:00",0.295731
"Yield","2022-12-29 01:00:00",0.320865
"Yield","2022-12-30 01:00:00",0.330113
"Yield","2023-01-02 01:00:00",0.253412
"Yield","2023-01-03 01:00:00",0.115306
"Yield","2023-01-04 01:00:00",0.155203
"Yield","2023-01-05 01:00:00",0.254056
"Yield","2023-01-06 01:00:00",0.331465
"Yield","2023-01-09 01:00:00",0.325642
"Yield","2023-01-10 01:00:00",0.456751
"Yield","2023-01-11 01:00:00",0.475829
"Yield","2023-01-12 01:00:00",0.432879
"Yield","2023-01-13 01:00:00",0.211472
"Yield","2023-01-16 01:00:00",0.430304
"Yield","2023-01-17 01:00:00",0.436866
"Yield","2023-01-18 01:00:00",0.274219
"Yield","2023-01-19 01:00:00",0.340495
"Yield","2023-01-20 01:00:00",0.397069
"Yield","2023-01-23 01:00:00",0.397574
"Yield","2023-01-24 01:00:00",0.356851
"Yield","2023-01-25 01:00:00",0.306691
"Yield","2023-01-26 01:00:00",0.376698
"Yield","2023-01-27 01:00:00",0.373535
"Yield","2023-01-30 01:00:00",0.367669
"Yield","2023-01-31 01:00:00",0.386923
"Yield","2023-02-01 01:00:00",0.330092
"Yield","2023-02-02 01:00:00",0.324336
"Yield","2023-02-03 01:00:00",0.159826
"Yield","2023-02-06 01:00:00",0.197858
"Yield","2023-02-07 01:00:00",0.194776
"Yield","2023-02-08 01:00:00",0.188522
"Yield","2023-02-09 01:00:00",0.166533
"Yield","2023-02-10 01:00:00",0.210992
"Yield","2023-02-13 01:00:00",0.208
"Yield","2023-02-14 01:00:00",0.24317
"Yield","2023-02-15 01:00:00",0.236908
"Yield","2023-02-16 01:00:00",0.227663
"Yield","2023-02-17 01:00:00",0.291749
"Yield","2023-02-20 01:00:00",0.250335
"Yield","2023-02-21 01:00:00",0.266529
"Yield","2023-02-22 01:00:00",0.298859
"Yield","2023-02-23 01:00:00",0.202701
"Yield","2023-02-24 01:00:00",0.119222
"Yield","2023-02-27 01:00:00",0.186777
"Yield","2023-02-28 01:00:00",0.235241
"Yield","2023-03-01 01:00:00",0.257993
"Yield","2023-03-02 01:00:00",0.216282
"Yield","2023-03-03 01:00:00",0.080672
"Yield","2023-03-06 01:00:00",0.009779
"Yield","2023-03-07 01:00:00",0.310918
"Yield","2023-03-08 01:00:00",0.464892
"Yield","2023-03-09 01:00:00",0.432974
"Yield","2023-03-10 01:00:00",0.265921
"Yield","2023-03-13 01:00:00",0.005983
"Yield","2023-03-14 01:00:00",0.012378
"Yield","2023-03-15 01:00:00",-0.091235
"Yield","2023-03-16 01:00:00",-0.046382
"Yield","2023-03-17 01:00:00",0.044597
"Yield","2023-03-20 01:00:00",-0.02389
"Yield","2023-03-21 01:00:00",0.047713
"Yield","2023-03-22 01:00:00",0.067278
"Yield","2023-03-23 01:00:00",-0.030977
"Yield","2023-03-24 01:00:00",-0.319927
"Yield","2023-03-27 00:00:00",-0.122647
"Yield","2023-03-28 00:00:00",-0.018228
"Yield","2023-03-29 00:00:00",-0.119782
"Yield","2023-03-30 00:00:00",-0.028517
"Yield","2023-03-31 00:00:00",-0.012077
"Yield","2023-04-03 00:00:00",-0.07809
"Yield","2023-04-04 00:00:00",-0.114405
"Yield","2023-04-05 00:00:00",-0.108779
"Yield","2023-04-06 00:00:00",-0.250281
"Yield","2023-04-11 00:00:00",-0.109159
"Yield","2023-04-12 00:00:00",-0.023164
"Yield","2023-04-13 00:00:00",-0.006847
"Yield","2023-04-14 00:00:00",-0.066748
"Yield","2023-04-17 00:00:00",0.043077
"Yield","2023-04-18 00:00:00",0.059769
"Yield","2023-04-19 00:00:00",0.15379
"Yield","2023-04-20 00:00:00",0.143816
"Yield","2023-04-21 00:00:00",0.130326
"Yield","2023-04-24 00:00:00",0.143896
"Yield","2023-04-25 00:00:00",0.116889
"Yield","2023-04-26 00:00:00",0.005538
"Yield","2023-04-27 00:00:00",0.140741
"Yield","2023-04-28 00:00:00",0.164537
"Yield","2023-05-02 00:00:00",0.144221
"Yield","2023-05-03 00:00:00",0.130634
"Yield","2023-05-04 00:00:00",0.185425
"Yield","2023-05-05 00:00:00",0.137551
"Yield","2023-05-08 00:00:00",0.141044
"Yield","2023-05-09 00:00:00",0.151363
"Yield","2023-05-10 00:00:00",0.117125
"Yield","2023-05-11 00:00:00",0.121
"Yield","2023-05-12 00:00:00",0.134
"Yield","2023-05-15 00:00:00",0.159
"Yield","2023-05-16 00:00:00",0.166
"Yield","2023-05-17 00:00:00",0.204
"Yield","2023-05-18 00:00:00",0.253
"Yield","2023-05-19 00:00:00",0.284
"Yield","2023-05-22 00:00:00",0.284
"Yield","2023-05-23 00:00:00",0.337
"Yield","2023-05-24 00:00:00",0.302
"Yield","2023-05-25 00:00:00",0.278
"Yield","2023-05-26 00:00:00",0.348
"Yield","2023-05-29 00:00:00",0.356
"Yield","2023-05-30 00:00:00",0.377
"Yield","2023-05-31 00:00:00",0.367
"Yield","2023-06-01 00:00:00",0.403
"Yield","2023-06-02 00:00:00",0.442
"Yield","2023-06-05 00:00:00",0.478
"Yield","2023-06-06 00:00:00",0.468
"Yield","2023-06-07 00:00:00",0.525
"Yield","2023-06-08 00:00:00",0.573
"Yield","2023-06-09 00:00:00",0.598
"Yield","2023-06-12 00:00:00",0.628
"Yield","2023-06-13 00:00:00",0.647
"Yield","2023-06-14 00:00:00",0.705
"Yield","2023-06-15 00:00:00",0.729
"Yield","2023-06-16 00:00:00",0.696
"Yield","2023-06-19 00:00:00",0.715
"Yield","2023-06-20 00:00:00",0.705
"Yield","2023-06-21 00:00:00",0.676
"Yield","2023-06-22 00:00:00",0.74
"Yield","2023-06-23 00:00:00",0.715
"Yield","2023-06-26 00:00:00",0.654
"Yield","2023-06-27 00:00:00",0.658
"Yield","2023-06-28 00:00:00",0.728
"Yield","2023-06-29 00:00:00",0.811
"Yield","2023-06-30 00:00:00",0.852
"Yield","2023-07-03 00:00:00",0.939
"Yield","2023-07-04 00:00:00",0.917
"Yield","2023-07-05 00:00:00",0.885
"Yield","2023-07-06 00:00:00",0.943
"Yield","2023-07-07 00:00:00",0.992
"Yield","2023-07-10 00:00:00",0.978
"Yield","2023-07-11 00:00:00",0.968
"Yield","2023-07-12 00:00:00",1.003
"Yield","2023-07-13 00:00:00",0.877
"Yield","2023-07-14 00:00:00",0.926
"Yield","2023-07-17 00:00:00",0.958
"Yield","2023-07-18 00:00:00",0.895
"Yield","2023-07-19 00:00:00",0.839
"Yield","2023-07-20 00:00:00",0.919
"Yield","2023-07-21 00:00:00",0.909
"Yield","2023-07-24 00:00:00",0.812
"Yield","2023-07-25 00:00:00",0.783
"Yield","2023-07-26 00:00:00",0.738
"Yield","2023-07-27 00:00:00",0.748
"Yield","2023-07-28 00:00:00",0.676
"Yield","2023-07-31 00:00:00",0.653
"Yield","2023-08-01 00:00:00",0.598
"Yield","2023-08-02 00:00:00",0.568
"Yield","2023-08-03 00:00:00",0.665
"Yield","2023-08-04 00:00:00",0.65
"Yield","2023-08-07 00:00:00",0.575
"Yield","2023-08-08 00:00:00",0.564
"Yield","2023-08-09 00:00:00",0.549
"Yield","2023-08-10 00:00:00",0.6
"Yield","2023-08-11 00:00:00",0.6
"Yield","2023-08-14 00:00:00",0.616
"Yield","2023-08-15 00:00:00",0.678
"Yield","2023-08-16 00:00:00",0.69
"Yield","2023-08-17 00:00:00",0.712
"Yield","2023-08-18 00:00:00",0.669
"Yield","2023-08-21 00:00:00",0.674
"Yield","2023-08-22 00:00:00",0.671
"Yield","2023-08-23 00:00:00",0.594
"Yield","2023-08-24 00:00:00",0.669
"Yield","2023-08-25 00:00:00",0.677
"Yield","2023-08-28 00:00:00",0.748
"Yield","2023-08-29 00:00:00",0.706
"Yield","2023-08-30 00:00:00",0.715
"Yield","2023-08-31 00:00:00",0.638
"Yield","2023-09-01 00:00:00",0.642
"Yield","2023-09-04 00:00:00",0.616
"Yield","2023-09-05 00:00:00",0.618
"Yield","2023-09-06 00:00:00",0.582
"Yield","2023-09-07 00:00:00",0.646
"Yield","2023-09-08 00:00:00",0.615
"Yield","2023-09-11 00:00:00",0.568
"Yield","2023-09-12 00:00:00",0.589
"Yield","2023-09-13 00:00:00",0.620818
"Yield","2023-09-14 00:00:00",0.634
"Yield","2023-09-15 00:00:00",0.615
"Yield","2023-09-18 00:00:00",0.647
"Yield","2023-09-19 00:00:00",0.676
"Yield","2023-09-20 00:00:00",0.724
"Yield","2023-09-21 00:00:00",0.771
"Yield","2023-09-22 00:00:00",0.702
"Yield","2023-09-25 00:00:00",0.68
"Yield","2023-09-26 00:00:00",0.737
"Yield","2023-09-27 00:00:00",0.729
"Yield","2023-09-28 00:00:00",0.764
"Yield","2023-09-29 00:00:00",0.838
"Yield","2023-10-02 00:00:00",0.861
"Yield","2023-10-03 00:00:00",0.875
"Yield","2023-10-04 00:00:00",0.884
"Yield","2023-10-05 00:00:00",0.953
"Yield","2023-10-06 00:00:00",0.924
"Yield","2023-10-09 00:00:00",0.835
"Yield","2023-10-10 00:00:00",0.75
"Yield","2023-10-11 00:00:00",0.727
"Yield","2023-10-12 00:00:00",0.848
"Yield","2023-10-13 00:00:00",0.844
"Yield","2023-10-16 00:00:00",0.774
"Yield","2023-10-17 00:00:00",0.788
"Yield","2023-10-18 00:00:00",0.781
"Yield","2023-10-19 00:00:00",0.804
"Yield","2023-10-20 00:00:00",0.725
"Yield","2023-10-23 00:00:00",0.739
"Yield","2023-10-24 00:00:00",0.752
"Yield","2023-10-25 00:00:00",0.819
"Yield","2023-10-26 00:00:00",0.822
"Yield","2023-10-27 00:00:00",0.793
"Yield","2023-10-30 01:00:00",0.865
"Yield","2023-10-31 01:00:00",0.849
"Yield","2023-11-01 01:00:00",0.905
"Yield","2023-11-02 01:00:00",0.886
"Yield","2023-11-03 01:00:00",0.924
"Yield","2023-11-06 01:00:00",0.926
"Yield","2023-11-07 01:00:00",1.004
"Yield","2023-11-08 01:00:00",1.013
"Yield","2023-11-09 01:00:00",1.055
"Yield","2023-11-10 01:00:00",1.085
"Yield","2023-11-13 01:00:00",1.048
"Yield","2023-11-14 01:00:00",1.058
"Yield","2023-11-15 01:00:00",1.029
"Yield","2023-11-16 01:00:00",1.114
"Yield","2023-11-17 01:00:00",1.092
"Yield","2023-11-20 01:00:00",1.095
"Yield","2023-11-21 01:00:00",1.143
"Yield","2023-11-22 01:00:00",1.106
"Yield","2023-11-23 01:00:00",1.092
"Yield","2023-11-24 01:00:00",1.122
"Yield","2023-11-27 01:00:00",1.177
"Yield","2023-11-28 01:00:00",1.108
"Yield","2023-11-29 01:00:00",1.083
"Yield","2023-11-30 01:00:00",1.091
"Yield","2023-12-01 01:00:00",1.012
"Yield","2023-12-04 01:00:00",1.045
"Yield","2023-12-05 01:00:00",1.015
"Yield","2023-12-06 01:00:00",1.017
"Yield","2023-12-07 01:00:00",1.037
"Yield","2023-12-08 01:00:00",1.011
"Yield","2023-12-11 01:00:00",1.044
"Yield","2023-12-12 01:00:00",1.032
"Yield","2023-12-13 01:00:00",1.144
"Yield","2023-12-14 01:00:00",0.877
"Yield","2023-12-15 01:00:00",0.894
"Yield","2023-12-18 01:00:00",0.918
"Yield","2023-12-19 01:00:00",0.915
"Yield","2023-12-20 01:00:00",0.849
"Yield","2023-12-21 01:00:00",0.809
"Yield","2023-12-22 01:00:00",0.814
"Yield","2023-12-27 01:00:00",0.802
"Yield","2023-12-28 01:00:00",0.792
"Yield","2023-12-29 01:00:00",0.814
"Yield","2024-01-02 01:00:00",0.816
"Yield","2024-01-03 01:00:00",0.9432
"Yield","2024-01-04 01:00:00",0.969
"Yield","2024-01-05 01:00:00",1.0281
"Yield","2024-01-08 01:00:00",0.9802
"Yield","2024-01-09 01:00:00",0.963
"Yield","2024-01-10 01:00:00",0.9869
"Yield","2024-01-11 01:00:00",1.0223
"Yield","2024-01-12 01:00:00",0.8849
"Yield","2024-01-15 01:00:00",0.8273
"Yield","2024-01-16 01:00:00",0.8603
"Yield","2024-01-17 01:00:00",0.9209
"Yield","2024-01-18 01:00:00",0.9285
"Yield","2024-01-19 01:00:00",0.8871
"Yield","2024-01-22 01:00:00",0.8936
"Yield","2024-01-23 01:00:00",0.8992
"Yield","2024-01-24 01:00:00",0.9048
"Yield","2024-01-25 01:00:00",0.9404
"Yield","2024-01-26 01:00:00",0.8196
"Yield","2024-01-29 01:00:00",0.7796
"Yield","2024-01-30 01:00:00",0.7897
"Yield","2024-01-31 01:00:00",0.7999
"Yield","2024-02-01 01:00:00",0.7838
"Yield","2024-02-02 01:00:00",0.8025
"Yield","2024-02-05 01:00:00",0.8841
"Yield","2024-02-06 01:00:00",0.8662
"Yield","2024-02-07 01:00:00",0.8578
"Yield","2024-02-08 01:00:00",0.8701
"Yield","2024-02-09 01:00:00",0.9032
"Yield","2024-02-12 01:00:00",0.9384
"Yield","2024-02-13 01:00:00",0.9585
"Yield","2024-02-14 01:00:00",0.9929
"Yield","2024-02-15 01:00:00",1.0107
"Yield","2024-02-16 01:00:00",1.0634
"Yield","2024-02-19 01:00:00",1.0851
"Yield","2024-02-20 01:00:00",1.1056
"Yield","2024-02-21 01:00:00",1.1359
"Yield","2024-02-22 01:00:00",1.169
"Yield","2024-02-23 01:00:00",1.2613
"Yield","2024-02-26 01:00:00",1.1961
"Yield","2024-02-27 01:00:00",1.1975
"Yield","2024-02-28 01:00:00",1.194
"Yield","2024-02-29 01:00:00",1.1493
"Yield","2024-03-01 01:00:00",1.0955
"Yield","2024-03-04 01:00:00",1.0834
"Yield","2024-03-05 01:00:00",1.1092
"Yield","2024-03-06 01:00:00",1.1007
"Yield","2024-03-07 01:00:00",1.0653
"Yield","2024-03-08 01:00:00",0.9768
"Yield","2024-03-11 01:00:00",0.9495
"Yield","2024-03-12 01:00:00",0.9802
"Yield","2024-03-13 01:00:00",1.011
"Yield","2024-03-14 01:00:00",0.97
"Yield","2024-03-15 01:00:00",1.0245
"Yield","2024-03-18 01:00:00",1.0469
"Yield","2024-03-19 01:00:00",0.9834
"Yield","2024-03-20 01:00:00",0.9597
"Yield","2024-03-21 01:00:00",0.9132
"Yield","2024-03-22 01:00:00",0.8713
"Yield","2024-03-25 01:00:00",0.8404
"Yield","2024-03-26 01:00:00",0.8164
"Yield","2024-03-27 01:00:00",0.7861
"Yield","2024-03-28 01:00:00",0.7961
"Yield","2024-04-02 00:00:00",0.7255
"Yield","2024-04-03 00:00:00",0.7535
"Yield","2024-04-04 00:00:00",0.7815
"Yield","2024-04-05 00:00:00",0.7663
"Yield","2024-04-08 00:00:00",0.8037
"Yield","2024-04-09 00:00:00",0.8657
"Yield","2024-04-10 00:00:00",0.8413
"Yield","2024-04-11 00:00:00",0.8904
"Yield","2024-04-12 00:00:00",0.8238
"Yield","2024-04-15 00:00:00",0.7797
"Yield","2024-04-16 00:00:00",0.7396
"Yield","2024-04-17 00:00:00",0.7405
"Yield","2024-04-18 00:00:00",0.8495
"Yield","2024-04-19 00:00:00",0.836
"Yield","2024-04-22 00:00:00",0.9315
"Yield","2024-04-23 00:00:00",0.8962
"Yield","2024-04-24 00:00:00",0.9078
"Yield","2024-04-25 00:00:00",0.9425
"Yield","2024-04-26 00:00:00",1.0054
"Yield","2024-04-29 00:00:00",1.0408
"Yield","2024-04-30 00:00:00",1.0198
"Yield","2024-05-02 00:00:00",1.1098
"Yield","2024-05-03 00:00:00",1.0939
"Yield","2024-05-06 00:00:00",1.0621
"Yield","2024-05-07 00:00:00",1.0662
"Yield","2024-05-08 00:00:00",1.1209
"Yield","2024-05-09 00:00:00",1.1307
"Yield","2024-05-10 00:00:00",1.1092
"Yield","2024-05-13 00:00:00",1.1713
"Yield","2024-05-14 00:00:00",1.1405
"Yield","2024-05-15 00:00:00",1.1852
"Yield","2024-05-16 00:00:00",1.1845
"Yield","2024-05-17 00:00:00",1.217
"Yield","2024-05-20 00:00:00",1.2475
"Yield","2024-05-21 00:00:00",1.2601
"Yield","2024-05-22 00:00:00",1.2618
"Yield","2024-05-23 00:00:00",1.3274
"Yield","2024-05-24 00:00:00",1.3769
"Yield","2024-05-27 00:00:00",1.4028
"Yield","2024-05-28 00:00:00",1.3715
"Yield","2024-05-29 00:00:00",1.3623
"Yield","2024-05-30 00:00:00",1.4068
"Yield","2024-05-31 00:00:00",1.4514
"Yield","2024-06-03 00:00:00",1.4666
"Yield","2024-06-04 00:00:00",1.463
"Yield","2024-06-05 00:00:00",1.4875
"Yield","2024-06-06 00:00:00",1.4824
"Yield","2024-06-07 00:00:00",1.5106
"Yield","2024-06-10 00:00:00",1.5262
"Yield","2024-06-11 00:00:00",1.5
"Yield","2024-06-12 00:00:00",1.4964
"Yield","2024-06-13 00:00:00",1.4913
"Yield","2024-06-14 00:00:00",1.3719
"Yield","2024-06-17 00:00:00",1.3871
"Yield","2024-06-18 00:00:00",1.3833
"Yield","2024-06-19 00:00:00",1.351
"Yield","2024-06-20 00:00:00",1.4026
"Yield","2024-06-21 00:00:00",1.3395
"Yield","2024-06-24 00:00:00",1.4009
"Yield","2024-06-25 00:00:00",1.4202
"Yield","2024-06-26 00:00:00",1.4627
"Yield","2024-06-27 00:00:00",1.5155
"Yield","2024-06-28 00:00:00",1.4573
"Yield","2024-07-01 00:00:00",1.5374
"Yield","2024-07-02 00:00:00",1.5279
"Yield","2024-07-03 00:00:00",1.536
"Yield","2024-07-04 00:00:00",1.5368
"Yield","2024-07-05 00:00:00",1.5133
"Yield","2024-07-08 00:00:00",1.5236
"Yield","2024-07-09 00:00:00",1.5317
"Yield","2024-07-10 00:00:00",1.5754
"Yield","2024-07-11 00:00:00",1.5526
"Yield","2024-07-12 00:00:00",1.4754
"Yield","2024-07-15 00:00:00",1.4738
"Yield","2024-07-16 00:00:00",1.47
"Yield","2024-07-17 00:00:00",1.4423
"Yield","2024-07-18 00:00:00",1.4787
"Yield","2024-07-19 00:00:00",1.4307
"Yield","2024-07-22 00:00:00",1.5373
"Yield","2024-07-23 00:00:00",1.5336
"Yield","2024-07-24 00:00:00",1.5177
"Yield","2024-07-25 00:00:00",1.4821
"Yield","2024-07-26 00:00:00",1.5367
"Yield","2024-07-29 00:00:00",1.5353
"Yield","2024-07-30 00:00:00",1.5804
"Yield","2024-07-31 00:00:00",1.5705
"Yield","2024-08-01 00:00:00",1.5162
"Yield","2024-08-02 00:00:00",1.5062
"Yield","2024-08-05 00:00:00",1.4285
"Yield","2024-08-06 00:00:00",1.48
"Yield","2024-08-07 00:00:00",1.4761
"Yield","2024-08-08 00:00:00",1.3899
"Yield","2024-08-09 00:00:00",1.4169
"Yield","2024-08-12 00:00:00",1.3942
"Yield","2024-08-13 00:00:00",1.3093
